Month,Day,Hour,rate_gen,solar_kW,demand_kW,solar_excess_kW,solar_to_load_kW,load_after_solar_kW,solar_excess_dc_kW,solar_excess_dc_to_grid_kW,bat_SOC,bat_charge_kW, bat_discharge_kW , bat_to_load_kW ,grid_energy_kW,,SOC_max,100000,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,4,0.080,0.0,2450.6,0,0.0,2450.6,,,49283.7,0.0," 2,690.8 "," 2,451 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,5,0.088,760.1,3089.5,0,729.7,2359.8,,,46592.9,0.0," 2,591.1 "," 2,360 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,6,0.093,7352.9,3978.2,3081,3978.2,0.0,,,44001.8,2922.5, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,7,0.097,13813.8,3718.6,9543,3718.6,0.0,,,46924.3,9052.9, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,8,0.112,13925.1,3535.5,9833,3535.5,0.0,,,55977.2,9328.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,9,0.130,14145.7,3624.2,9956,3624.2,0.0,,,65305.2,9444.8, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,10,0.133,16804.9,3654.4,12478,3654.4,0.0,,,74750.0,11837.9, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,11,0.132,16656.5,3538.0,12452,3538.0,0.0,,,86587.9,11813.2, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,12,0.133,16499.0,3405.3,12434,3405.3,0.0,,,98401.1,1598.9, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,13,0.130,16538.6,3349.4,12528,3349.4,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,14,0.129,16562.6,3486.4,12414,3486.4,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,15,0.124,16370.7,3982.1,11734,3982.1,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,16,0.118,15768.2,4844.2,10293,4844.2,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,17,0.126,13782.2,5244.8,7986,5244.8,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,18,0.124,8155.5,5439.8,2389,5439.8,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,19,0.118,1471.2,6346.8,0,1412.4,4934.4,,,100000.0,0.0," 5,418.1 "," 4,934 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,20,0.118,0.0,7216.0,0,0.0,7216.0,,,94581.9,0.0," 7,923.3 "," 7,216 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,21,0.098,0.0,6096.3,0,0.0,6096.3,,,86658.7,0.0," 6,693.8 "," 6,096 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,22,0.092,0.0,4634.6,0,0.0,4634.6,,,79964.9,0.0," 5,088.8 "," 4,635 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,23,0.091,0.0,3132.4,0,0.0,3132.4,,,74876.1,0.0," 3,439.4 "," 3,132 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,0,0.084,0.0,2572.1,0,0.0,2572.1,,,71436.6,0.0," 2,824.1 "," 2,572 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,1,0.079,0.0,2288.4,0,0.0,2288.4,,,68612.5,0.0," 2,512.7 "," 2,288 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,2,0.077,0.0,2260.2,0,0.0,2260.2,,,66099.8,0.0," 2,481.7 "," 2,260 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,3,0.077,0.0,2312.0,0,0.0,2312.0,,,63618.0,0.0," 2,538.6 "," 2,312 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,4,0.080,0.0,2600.8,0,0.0,2600.8,,,61079.4,0.0," 2,855.7 "," 2,601 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,5,0.091,300.2,3297.6,0,288.2,3009.4,,,58223.7,0.0," 3,304.4 "," 3,009 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,6,0.092,4509.2,4205.4,123,4205.4,0.0,,,54919.3,117.1, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,7,0.093,10443.6,3977.7,6048,3977.7,0.0,,,55036.4,5737.8, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,8,0.095,7374.2,3786.4,3293,3786.4,0.0,,,60774.2,3123.9, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,9,0.102,16446.5,3825.8,11963,3825.8,0.0,,,63898.1,11349.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,10,0.106,15826.9,3840.5,11353,3840.5,0.0,,,75247.1,10770.8, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,11,0.109,16244.6,3740.7,11854,3740.7,0.0,,,86017.8,11245.9, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,12,0.110,14875.6,3611.8,10669,3611.8,0.0,,,97263.7,2736.3, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,13,0.113,13246.0,3545.0,9171,3545.0,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,14,0.117,12441.8,3671.7,8272,3671.7,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,15,0.131,14395.4,4161.7,9658,4161.7,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,16,0.130,7257.0,5021.0,1946,5021.0,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,17,0.126,9800.2,5416.4,3992,5416.4,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,18,0.114,1001.4,5611.1,0,961.4,4649.7,,,100000.0,0.0," 5,105.4 "," 4,650 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,19,0.113,163.1,6521.0,0,156.6,6364.4,,,94894.6,0.0," 6,988.2 "," 6,364 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,20,0.111,0.0,7394.0,0,0.0,7394.0,,,87906.4,0.0," 8,118.7 "," 7,394 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,21,0.097,0.0,6237.7,0,0.0,6237.7,,,79787.6,0.0," 6,849.1 "," 6,238 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,22,0.089,0.0,4712.3,0,0.0,4712.3,,,72938.5,0.0," 5,174.1 "," 4,712 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,23,0.087,0.0,3235.0,0,0.0,3235.0,,,67764.4,0.0," 3,552.0 "," 3,235 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,0,0.083,0.0,2733.9,0,0.0,2733.9,,,64212.3,0.0," 3,001.8 "," 2,734 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,1,0.080,0.0,2538.8,0,0.0,2538.8,,,61210.5,0.0," 2,787.6 "," 2,539 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,2,0.078,0.0,2551.1,0,0.0,2551.1,,,58422.9,0.0," 2,801.1 "," 2,551 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,3,0.075,0.0,2594.1,0,0.0,2594.1,,,55621.8,0.0," 2,848.3 "," 2,594 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,4,0.075,0.0,2871.4,0,0.0,2871.4,,,52773.5,0.0," 3,152.8 "," 2,871 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,5,0.075,82.1,3533.5,0,78.8,3454.7,,,49620.6,0.0," 3,793.3 "," 3,455 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,6,0.077,3211.8,4459.6,0,3083.3,1376.3,,,45827.3,0.0," 1,511.1 "," 1,376 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,7,0.082,5511.7,4257.2,1034,4257.2,0.0,,,44316.2,981.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,8,0.086,12303.8,4120.7,7691,4120.7,0.0,,,45297.2,7296.3, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,9,0.087,11524.2,4298.1,6765,4298.1,0.0,,,52593.5,6418.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,10,0.089,7873.7,4259.4,3299,4259.4,0.0,,,59011.5,3130.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,11,0.092,16167.4,4124.5,11396,4124.5,0.0,,,62141.4,10811.4, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,12,0.096,14573.8,3962.2,10029,3962.2,0.0,,,72952.8,9513.9, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,13,0.098,8062.4,3875.2,3865,3875.2,0.0,,,82466.7,3666.3, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,14,0.106,8853.2,3973.7,4525,3973.7,0.0,,,86133.1,4293.2, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,15,0.110,14201.1,4436.8,9196,4436.8,0.0,,,90426.3,8724.4, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,16,0.118,12391.9,5262.5,6634,5262.5,0.0,,,99150.6,849.4, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,17,0.114,7696.2,5646.3,1742,5646.3,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,18,0.109,440.3,5837.2,0,422.7,5414.6,,,100000.0,0.0," 5,945.3 "," 5,415 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,19,0.102,158.3,6764.9,0,152.0,6613.0,,,94054.7,0.0," 7,261.1 "," 6,613 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,20,0.101,0.0,7651.2,0,0.0,7651.2,,,86793.6,0.0," 8,401.1 "," 7,651 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,21,0.089,0.0,6542.7,0,0.0,6542.7,,,78392.5,0.0," 7,184.0 "," 6,543 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,22,0.083,0.0,5103.1,0,0.0,5103.1,,,71208.5,0.0," 5,603.2 "," 5,103 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,23,0.091,0.0,3628.3,0,0.0,3628.3,,,65605.3,0.0," 3,983.9 "," 3,628 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,0,0.088,0.0,3076.5,0,0.0,3076.5,,,61621.4,0.0," 3,378.0 "," 3,077 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,1,0.081,0.0,2853.4,0,0.0,2853.4,,,58243.3,0.0," 3,133.1 "," 2,853 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,2,0.080,0.0,2833.1,0,0.0,2833.1,,,55110.3,0.0," 3,110.8 "," 2,833 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,3,0.080,0.0,2879.8,0,0.0,2879.8,,,51999.5,0.0," 3,162.0 "," 2,880 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,4,0.077,0.0,3137.1,0,0.0,3137.1,,,48837.4,0.0," 3,444.6 "," 3,137 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,5,0.075,312.0,3825.4,0,299.6,3525.9,,,45392.9,0.0," 3,871.4 "," 3,526 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,6,0.075,6431.1,4575.1,1599,4575.1,0.0,,,41521.4,1516.7, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,7,0.079,12546.6,4243.8,7801,4243.8,0.0,,,43038.1,7400.6, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,8,0.080,14928.9,3949.5,10382,3949.5,0.0,,,50438.8,9849.5, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,9,0.082,15659.9,3988.7,11045,3988.7,0.0,,,60288.2,10478.1, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,10,0.086,14973.5,3905.4,10469,3905.4,0.0,,,70766.3,9931.9, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,11,0.090,14411.2,3733.4,10101,3733.4,0.0,,,80698.2,9583.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,12,0.093,14500.4,3549.0,10371,3549.0,0.0,,,90281.2,9718.8, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,13,0.099,14984.9,3428.0,10957,3428.0,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,14,0.108,15535.5,3506.7,11407,3506.7,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,15,0.114,14172.6,3982.1,9624,3982.1,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,16,0.125,12854.3,4844.2,7496,4844.2,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,17,0.124,9891.6,5244.8,4251,5244.8,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,18,0.118,7291.2,5439.8,1560,5439.8,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,19,0.111,1221.7,6346.8,0,1172.8,5174.0,,,100000.0,0.0," 5,681.1 "," 5,174 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,20,0.110,0.0,7216.0,0,0.0,7216.0,,,94318.9,0.0," 7,923.3 "," 7,216 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,21,0.094,0.0,6096.3,0,0.0,6096.3,,,86395.7,0.0," 6,693.8 "," 6,096 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,22,0.090,0.0,4661.1,0,0.0,4661.1,,,79701.9,0.0," 5,117.9 "," 4,661 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,23,0.081,0.0,3232.7,0,0.0,3232.7,,,74584.0,0.0," 3,549.5 "," 3,233 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,0,0.079,0.0,2716.9,0,0.0,2716.9,,,71034.4,0.0," 2,983.2 "," 2,717 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,1,0.074,0.0,2495.9,0,0.0,2495.9,,,68051.2,0.0," 2,740.6 "," 2,496 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,2,0.073,0.0,2481.6,0,0.0,2481.6,,,65310.6,0.0," 2,724.8 "," 2,482 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,3,0.073,0.0,2494.2,0,0.0,2494.2,,,62585.8,0.0," 2,738.6 "," 2,494 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,4,0.079,0.0,2738.4,0,0.0,2738.4,,,59847.2,0.0," 3,006.8 "," 2,738 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,5,0.079,695.9,3377.0,0,668.0,2709.0,,,56840.4,0.0," 2,974.5 "," 2,709 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,6,0.084,6767.2,4204.1,2292,4204.1,0.0,,,53865.9,2174.8, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,7,0.085,13134.9,3905.5,8704,3905.5,0.0,,,56040.6,8257.4, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,8,0.093,15473.5,3667.3,11187,3667.3,0.0,,,64298.0,10613.2, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,9,0.101,16307.2,3703.8,11951,3703.8,0.0,,,74911.2,11337.8, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,10,0.110,15320.4,3669.7,11038,3669.7,0.0,,,86249.0,10471.5, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,11,0.121,12990.9,3532.7,8939,3532.7,0.0,,,96720.5,3279.5, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,12,0.127,13365.1,3393.9,9437,3393.9,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,13,0.129,12962.6,3349.4,9095,3349.4,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,14,0.137,16268.0,3486.4,12131,3486.4,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,15,0.151,16283.0,3982.1,11650,3982.1,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,16,0.157,15794.0,4844.2,10318,4844.2,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,17,0.149,14026.1,5244.8,8220,5244.8,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,18,0.131,8789.1,5439.8,2998,5439.8,0.0,,,100000.0,0.0, -   , -   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,19,0.125,1889.5,6346.8,0,1813.9,4532.9,,,100000.0,0.0," 4,977.2 "," 4,533 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,20,0.124,0.0,7216.0,0,0.0,7216.0,,,95022.8,0.0," 7,923.3 "," 7,216 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,21,0.107,0.0,6096.3,0,0.0,6096.3,,,87099.6,0.0," 6,693.8 "," 6,096 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,22,0.093,0.0,4634.6,0,0.0,4634.6,,,80405.8,0.0," 5,088.8 "," 4,635 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,23,0.093,0.0,3137.5,0,0.0,3137.5,,,75317.0,0.0," 3,445.0 "," 3,138 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,0,0.085,0.0,2605.8,0,0.0,2605.8,,,71871.9,0.0," 2,861.2 "," 2,606 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,1,0.079,0.0,2378.9,0,0.0,2378.9,,,69010.7,0.0," 2,612.1 "," 2,379 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,2,0.076,0.0,2358.7,0,0.0,2358.7,,,66398.6,0.0," 2,589.9 "," 2,359 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,3,0.077,0.0,2380.2,0,0.0,2380.2,,,63808.7,0.0," 2,613.4 "," 2,380 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,4,0.087,0.0,2628.6,0,0.0,2628.6,,,61195.2,0.0," 2,886.3 "," 2,629 ",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
